日期,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2025-07-01,2010.9,2009.72,2010.97,1988.43,0.02,0.37,150540605,229726621662.0,1.12,2.64
2025-07-02,2004.13,1991.6,2004.13,1981.8,-0.9,-18.12,135753083,204974442110.0,1.11,2.38
2025-07-03,1991.38,2007.35,2008.91,1987.31,0.79,15.75,134927488,215301743139.0,1.08,2.37
2025-07-04,2005.54,1981.12,2005.69,1979.14,-1.31,-26.23,133429752,212415615159.0,1.32,2.34
2025-07-07,1976.48,1987.4,1987.4,1970.27,0.32,6.28,110628781,173900070703.0,0.86,1.94
2025-07-08,1989.36,2019.2,2019.39,1986.33,1.6,31.8,137940503,230529881911.0,1.66,2.42
2025-07-09,2026.22,2012.14,2034.13,2006.9,-0.35,-7.06,147185883,240865876571.0,1.35,2.58
2025-07-10,2008.69,2008.6,2013.02,1995.16,-0.18,-3.54,134886889,218062274237.0,0.89,2.36
2025-07-11,2007.29,2014.67,2022.85,1995.87,0.3,6.07,143570861,232662962721.0,1.34,2.52
2025-07-14,2016.04,2036.08,2038.25,2012.95,1.06,21.41,133430790,218112879117.0,1.26,2.34
2025-07-15,2033.22,2026.69,2042.85,2007.48,-0.46,-9.39,159413267,255362123908.0,1.74,2.79
2025-07-16,2027.46,2044.75,2047.77,2023.32,0.89,18.06,143519826,239476748239.0,1.21,2.52
2025-07-17,2045.61,2071.38,2071.38,2039.66,1.3,26.63,150443408,267299957308.0,1.55,2.64
2025-07-18,2075.1,2069.33,2078.66,2060.62,-0.1,-2.05,144172788,256113045037.0,0.87,2.53
2025-07-21,2074.65,2095.92,2096.09,2070.37,1.28,26.59,160251648,268967006614.0,1.24,2.81
2025-07-22,2094.34,2093.18,2097.89,2083.32,-0.13,-2.74,162493694,285053318727.0,0.7,2.85
2025-07-23,2090.45,2073.71,2090.98,2070.72,-0.93,-19.47,148975927,253334191009.0,0.97,2.61
2025-07-24,2073.17,2096.33,2096.33,2073.17,1.09,22.62,142838340,258240945873.0,1.12,2.5
2025-07-25,2097.18,2101.95,2101.98,2087.84,0.27,5.62,138049955,238697159735.0,0.67,2.42
2025-07-28,2106.83,2119.33,2119.72,2104.0,0.83,17.38,139985565,263692535457.0,0.75,2.45
2025-07-29,2116.25,2120.87,2120.87,2102.3,0.07,1.54,136883679,253334675876.0,0.88,2.4
2025-07-30,2118.9,2093.21,2118.9,2076.68,-1.3,-27.66,130595900,251912752049.0,1.99,2.29
2025-07-31,2088.54,2075.97,2111.27,2068.96,-0.82,-17.24,149339670,281435812433.0,2.02,2.62
2025-08-01,2075.4,2085.87,2091.94,2074.25,0.48,9.9,127034894,229710254151.0,0.85,2.23
2025-08-04,2076.97,2122.98,2122.98,2074.79,1.78,37.11,122727306,226109343156.0,2.31,2.15
2025-08-05,2130.78,2151.95,2151.95,2130.78,1.36,28.97,146655950,253614697144.0,1.0,2.57
2025-08-06,2151.43,2189.4,2189.4,2145.41,1.74,37.45,164178233,298557740323.0,2.04,2.88
2025-08-07,2194.17,2185.17,2196.01,2170.68,-0.19,-4.23,161863198,306976450173.0,1.16,2.84
2025-08-08,2179.09,2178.48,2184.4,2168.85,-0.31,-6.69,145047705,272289230942.0,0.71,2.54
2025-08-11,2185.47,2222.37,2223.74,2185.47,2.01,43.89,163648833,307129227066.0,1.76,2.87
2025-08-12,2223.43,2222.4,2224.07,2204.13,0.0,0.03,158120235,302787092362.0,0.9,2.77
2025-08-13,2223.72,2256.74,2258.62,2223.72,1.55,34.34,190347131,353747751783.0,1.57,3.34
2025-08-14,2260.9,2210.72,2261.42,2204.74,-2.04,-46.02,204664049,370299737071.0,2.51,3.59
2025-08-15,2209.29,2271.81,2271.81,2209.29,2.76,61.09,198030900,373026540417.0,2.83,3.47
2025-08-18,2290.99,2321.16,2328.9,2282.82,2.17,49.35,243981075,474970045185.0,2.03,4.28
2025-08-19,2323.34,2342.99,2355.17,2300.91,0.94,21.83,243700850,475944676248.0,2.34,4.27
2025-08-20,2332.4,2363.75,2363.75,2322.21,0.89,20.76,238564707,430252457710.0,1.77,4.18
2025-08-21,2365.14,2334.29,2368.74,2322.07,-1.25,-29.46,224761516,416819959659.0,1.97,3.94
2025-08-22,2331.94,2351.18,2351.18,2326.56,0.72,16.89,201822218,406415084330.0,1.05,3.54
2025-08-25,2363.17,2377.27,2385.98,2355.06,1.11,26.09,247725178,508737201302.0,1.32,4.34
2025-08-26,2373.42,2381.93,2397.24,2362.32,0.2,4.66,233152995,452050841780.0,1.47,4.09
2025-08-27,2383.12,2333.05,2405.89,2333.05,-2.05,-48.88,287603125,546636623049.0,3.06,5.04
2025-08-28,2328.3,2354.21,2355.41,2274.54,0.91,21.16,274677649,508290847752.0,3.47,4.81
2025-08-29,2354.66,2357.05,2378.69,2331.27,0.12,2.84,240035272,531272465190.0,2.01,4.21
2025-09-01,2364.11,2376.45,2380.38,2351.97,0.82,19.4,231351574,490118599859.0,1.21,4.06
2025-09-02,2377.45,2353.87,2378.03,2303.38,-0.95,-22.58,267931911,553776043370.0,3.14,4.7
2025-09-03,2361.78,2305.91,2366.9,2298.05,-2.04,-47.96,224958196,458065950101.0,2.92,3.94
2025-09-04,2308.97,2271.38,2334.34,2234.55,-1.5,-34.53,239348962,498368762696.0,4.33,4.2
2025-09-05,2273.2,2353.86,2353.86,2272.82,3.63,82.48,224260171,503035903035.0,3.57,3.93
2025-09-08,2362.85,2393.81,2394.61,2358.35,1.7,39.95,238104081,551490076313.0,1.54,4.17
2025-09-09,2382.93,2370.04,2392.13,2360.72,-0.99,-23.77,222005888,470302297117.0,1.31,3.89
2025-09-10,2365.13,2366.0,2392.85,2350.6,-0.17,-4.04,209936845,434972505012.0,1.78,3.68
2025-09-11,2362.58,2417.42,2417.42,2344.83,2.17,51.42,225450410,492813614690.0,3.07,3.95
2025-09-12,2418.33,2409.65,2429.38,2401.09,-0.32,-7.77,240501093,514487308814.0,1.17,4.22
2025-09-15,2414.8,2417.73,2437.43,2413.06,0.34,8.08,221129996,505543798387.0,1.01,3.88
2025-09-16,2422.24,2468.02,2468.02,2415.93,2.08,50.29,259200280,517765871213.0,2.15,4.54
2025-09-17,2467.26,2496.43,2503.46,2462.56,1.15,28.41,234333146,532573567938.0,1.66,4.11
2025-09-18,2495.94,2473.48,2536.91,2444.01,-0.92,-22.95,310355527,685765757667.0,3.72,5.44
2025-09-19,2469.68,2439.64,2473.07,2426.61,-1.37,-33.84,244063523,506878463653.0,1.88,4.28
2025-09-22,2444.31,2463.59,2463.65,2435.38,0.98,23.95,210116108,451918611194.0,1.16,3.68
2025-09-23,2466.97,2446.65,2470.53,2398.64,-0.69,-16.94,260353999,571866039709.0,2.92,4.56
2025-09-24,2433.84,2480.18,2480.18,2418.03,1.37,33.53,233220181,525648204243.0,2.54,4.09
2025-09-25,2480.5,2467.89,2499.27,2462.68,-0.5,-12.29,229230436,543975330350.0,1.48,4.02
2025-09-26,2459.16,2435.07,2473.15,2434.99,-1.33,-32.82,213914789,495134092965.0,1.55,3.75
2025-09-29,2440.74,2468.65,2474.84,2427.89,1.38,33.58,197455859,473083893500.0,1.93,3.46
2025-09-30,2473.7,2473.99,2486.1,2469.71,0.22,5.34,202522561,476899263829.0,0.66,3.55
2025-10-09,2485.18,2492.06,2500.3,2476.7,0.73,18.07,226909090,539163835739.0,0.95,3.98
2025-10-10,2486.33,2463.95,2503.13,2457.32,-1.13,-28.11,227854837,525097291058.0,1.84,3.99
2025-10-13,2356.45,2443.0,2449.08,2346.9,-0.85,-20.95,210020456,473631566710.0,4.15,3.68
2025-10-14,2464.11,2393.37,2479.4,2384.67,-2.03,-49.63,209696787,488859330562.0,3.88,3.68
2025-10-15,2398.97,2446.38,2446.62,2380.2,2.21,53.01,194824346,423651359171.0,2.78,3.41
2025-10-16,2442.74,2420.62,2449.39,2412.33,-1.05,-25.76,187619390,396962506966.0,1.51,3.29
2025-10-17,2416.83,2335.32,2418.58,2334.08,-3.52,-85.3,185654559,381109829398.0,3.49,3.25
2025-10-20,2365.43,2372.5,2390.98,2355.64,1.59,37.18,154806610,340592764696.0,1.51,2.71
2025-10-21,2379.94,2415.23,2415.31,2367.03,1.8,42.73,154513549,359079984126.0,2.03,2.71
2025-10-22,2405.2,2405.71,2426.87,2390.97,-0.39,-9.52,142007976,304225629682.0,1.49,2.49
2025-10-23,2398.12,2406.72,2409.16,2365.9,0.04,1.01,141901476,297443044408.0,1.8,2.49
2025-10-24,2415.93,2445.96,2447.22,2415.9,1.63,39.24,159636313,383654751442.0,1.3,2.8
2025-10-27,2463.91,2467.48,2474.13,2443.39,0.88,21.52,192290355,460724981992.0,1.26,3.37
2025-10-28,2462.91,2470.6,2484.5,2454.95,0.13,3.12,187782698,436506679636.0,1.2,3.29
2025-10-29,2468.58,2492.09,2492.09,2459.73,0.87,21.49,196938364,455541337485.0,1.31,3.45
2025-10-30,2491.66,2466.63,2495.79,2463.05,-1.02,-25.46,216232607,491227086114.0,1.31,3.79
2025-10-31,2465.36,2485.18,2513.3,2465.36,0.75,18.55,208170351,477153880796.0,1.94,3.65
2025-11-03,2487.27,2487.1,2488.1,2458.17,0.08,1.92,194729168,410710008903.0,1.2,3.41
2025-11-04,2484.05,2458.04,2486.8,2441.55,-1.17,-29.06,176292243,366667985283.0,1.82,3.09
2025-11-05,2427.23,2483.47,2490.38,2426.11,1.03,25.43,177241898,372479421997.0,2.61,3.11
2025-11-06,2488.77,2515.24,2515.44,2479.07,1.28,31.77,193293421,418420922886.0,1.46,3.39
2025-11-07,2507.43,2501.48,2515.61,2492.87,-0.55,-13.76,195749951,416426586287.0,0.9,3.43
2025-11-10,2506.98,2491.13,2510.99,2478.8,-0.41,-10.35,193751810,430830728850.0,1.29,3.4
2025-11-11,2498.8,2497.26,2509.68,2488.96,0.25,6.13,180682687,381405793057.0,0.83,3.17
2025-11-12,2491.87,2474.66,2492.02,2453.63,-0.9,-22.6,181582949,366816277660.0,1.54,3.18
2025-11-13,2473.67,2507.07,2517.55,2470.32,1.31,32.41,188651782,409951444098.0,1.91,3.31
2025-11-14,2489.78,2484.36,2510.89,2480.51,-0.91,-22.71,176711267,358717283976.0,1.21,3.1
2025-11-17,2484.46,2492.0,2496.36,2478.73,0.31,7.64,174787521,366845472930.0,0.71,3.06
2025-11-18,2487.56,2453.91,2487.56,2443.06,-1.53,-38.09,188834530,368284509619.0,1.79,3.31
2025-11-19,2450.43,2417.07,2459.56,2407.16,-1.5,-36.84,154694101,309295919310.0,2.14,2.71
2025-11-20,2429.99,2397.47,2437.53,2394.43,-0.81,-19.6,143789767,307698110788.0,1.78,2.52
2025-11-21,2367.52,2303.94,2378.05,2301.47,-3.9,-93.53,176193318,354772104294.0,3.19,3.09
2025-11-24,2316.89,2335.06,2345.87,2298.79,1.35,31.12,141089340,287576611294.0,2.04,2.47
2025-11-25,2349.28,2369.44,2390.11,2347.02,1.47,34.38,151469686,319735369450.0,1.85,2.66
2025-11-26,2366.78,2363.0,2387.52,2358.9,-0.27,-6.44,143751419,319333201663.0,1.21,2.52
2025-11-27,2362.74,2375.22,2395.23,2362.74,0.52,12.22,135247153,305282327974.0,1.37,2.37
2025-11-28,2373.42,2407.42,2407.42,2367.24,1.36,32.2,130590597,277797256983.0,1.69,2.29
2025-12-01,2413.16,2430.88,2436.2,2413.0,0.97,23.46,162287452,328091996062.0,0.96,2.84
2025-12-02,2428.06,2412.66,2428.06,2407.82,-0.75,-18.22,139004008,269201592074.0,0.83,2.44
2025-12-03,2414.98,2390.64,2419.06,2383.13,-0.91,-22.02,143417398,267117256631.0,1.49,2.51
2025-12-04,2398.58,2382.99,2404.68,2367.72,-0.32,-7.65,131368541,266789175695.0,1.55,2.3
2025-12-05,2380.06,2422.32,2422.32,2366.73,1.65,39.33,140282908,280369144092.0,2.33,2.46
2025-12-08,2428.56,2454.09,2459.12,2428.56,1.31,31.77,160029684,347872729607.0,1.26,2.81
2025-12-09,2447.29,2439.58,2459.5,2437.45,-0.59,-14.51,151685134,323687240846.0,0.9,2.66
2025-12-10,2436.17,2442.5,2446.32,2419.63,0.12,2.92,147750237,302646063699.0,1.09,2.59
2025-12-11,2448.35,2414.52,2450.05,2414.52,-1.15,-27.98,157444188,322404105821.0,1.45,2.76
2025-12-12,2415.01,2426.99,2438.99,2404.04,0.52,12.47,173063236,373424509794.0,1.45,3.03
2025-12-15,2415.8,2411.32,2434.7,2406.59,-0.65,-15.67,148798194,301485209321.0,1.16,2.61
2025-12-16,2411.44,2372.22,2412.92,2362.71,-1.62,-39.1,148682212,285947747981.0,2.08,2.61
2025-12-17,2368.98,2399.76,2402.57,2352.49,1.16,27.54,148980752,307479393498.0,2.11,2.61
2025-12-18,2384.24,2392.98,2419.73,2380.96,-0.28,-6.78,130435553,277831279355.0,1.62,2.29
2025-12-19,2400.29,2431.13,2436.45,2400.29,1.59,38.15,147580560,279436433945.0,1.51,2.59
2025-12-22,2443.9,2461.65,2467.89,2443.08,1.26,30.52,162556113,336409790143.0,1.02,2.85
2025-12-23,2459.56,2454.06,2466.98,2444.52,-0.31,-7.59,181096668,357405618743.0,0.91,3.17
2025-12-24,2454.57,2495.68,2497.15,2454.56,1.7,41.62,167795870,352241122510.0,1.74,2.94
2025-12-25,2497.29,2530.19,2534.21,2491.54,1.38,34.51,168166393,369266487079.0,1.71,2.95
2025-12-26,2532.48,2528.39,2544.2,2510.54,-0.07,-1.8,196779334,426884397958.0,1.33,3.45
2025-12-29,2529.91,2535.17,2544.22,2516.93,0.27,6.78,182633814,412795627520.0,1.08,3.2
2025-12-30,2519.83,2551.68,2563.58,2512.15,0.65,16.51,180101703,412885890068.0,2.03,3.16
2025-12-31,2556.84,2542.32,2558.32,2530.6,-0.37,-9.36,187728524,393218495271.0,1.09,3.29
