date,season_judgment,judgment_basis,confidence,index_close,index_change_pct,volume,return_5d,return_10d,return_20d,is_correct,pnl_ratio,max_drawdown_20d
20210126,未知,{'原因': '数据不足，需要60日数据'},0.5,3569.43,-1.51,278139884,-1.0,0.95,-1.7,False,0.0,5.06
20210127,未知,{'原因': '数据不足，需要60日数据'},0.5,3573.34,0.11,264107162,-1.57,2.29,0.1,False,0.0,5.07
20210128,未知,{'原因': '数据不足，需要60日数据'},0.5,3505.18,-1.91,270862461,-0.09,4.86,-0.05,False,0.0,5.07
20210129,未知,{'原因': '数据不足，需要60日数据'},0.5,3483.07,-0.63,293662664,0.38,6.12,0.54,False,0.0,5.21
20210201,未知,{'原因': '数据不足，需要60日数据'},0.5,3505.28,0.64,277567900,0.78,3.91,-2.39,False,0.0,5.25
20210202,未知,{'原因': '数据不足，需要60日数据'},0.5,3533.68,0.81,264540631,1.98,2.91,-4.94,False,0.0,7.43
20210203,未知,{'原因': '数据不足，需要60日数据'},0.5,3517.31,-0.46,297351716,3.92,1.33,-4.54,False,0.0,9.11
20210204,未知,{'原因': '数据不足，需要60日数据'},0.5,3501.86,-0.44,298834854,4.95,2.38,-1.86,False,0.0,9.16
20210205,未知,{'原因': '数据不足，需要60日数据'},0.5,3496.33,-0.16,290146173,5.72,0.36,-1.24,False,0.0,9.16
20210208,未知,{'原因': '数据不足，需要60日数据'},0.5,3532.45,1.03,249799619,3.11,0.54,-3.18,False,0.0,9.16
20210209,未知,{'原因': '数据不足，需要60日数据'},0.5,3603.49,2.01,253821760,0.91,-2.63,-4.35,False,0.0,9.16
20210210,未知,{'原因': '数据不足，需要60日数据'},0.5,3655.09,1.43,257940823,-2.49,-2.14,-5.73,False,0.0,9.16
20210218,未知,{'原因': '数据不足，需要60日数据'},0.5,3675.36,0.55,340309066,-2.46,-4.68,-5.78,False,0.0,9.16
20210219,未知,{'原因': '数据不足，需要60日数据'},0.5,3696.17,0.57,361059804,-5.06,-5.25,-7.89,False,0.0,9.16
20210222,未知,{'原因': '数据不足，需要60日数据'},0.5,3642.44,-1.45,488821478,-2.5,-6.07,-5.46,False,0.0,7.82
20210223,未知,{'原因': '数据不足，需要60日数据'},0.5,3636.36,-0.17,398873175,-3.51,-7.62,-6.18,False,0.0,7.66
20210224,未知,{'原因': '数据不足，需要60日数据'},0.5,3564.08,-1.99,362158953,0.36,-5.79,-5.53,False,0.0,6.34
20210225,未知,{'原因': '数据不足，需要60日数据'},0.5,3585.05,0.59,366232300,-2.28,-4.13,-6.18,False,0.0,6.34
20210226,未知,{'原因': '数据不足，需要60日数据'},0.5,3509.08,-2.12,333280067,-0.2,-1.6,-2.59,False,0.0,6.13
20210301,未知,{'原因': '数据不足，需要60日数据'},0.5,3551.4,1.21,315487526,-3.66,-3.7,-3.27,False,0.0,6.13
20210302,未知,{'原因': '数据不足，需要60日数据'},0.5,3508.59,-1.21,339830487,-4.26,-1.76,-1.48,False,0.0,6.13
20210303,未知,{'原因': '数据不足，需要60日数据'},0.5,3576.9,1.95,347656847,-6.13,-3.67,-3.77,False,0.0,6.13
20210304,未知,{'原因': '数据不足，需要60日数据'},0.5,3503.49,-2.05,393616120,-1.9,-1.15,-1.06,False,0.0,4.16
20210305,未知,{'原因': '数据不足，需要60日数据'},0.5,3501.99,-0.04,356409224,-1.4,-2.78,-0.5,False,0.0,4.12
20210308,未知,{'原因': '数据不足，需要60日数据'},0.5,3421.41,-2.3,387047954,-0.04,0.64,1.8,False,0.0,2.87
20210309,未知,{'原因': '数据不足，需要60日数据'},0.5,3359.29,-1.82,407652539,2.6,1.55,3.58,False,0.0,2.87
20210310,未知,{'原因': '数据不足，需要60日数据'},0.5,3357.74,-0.05,299749166,2.62,0.28,3.72,False,0.0,2.87
20210311,未知,{'原因': '数据不足，需要60日数据'},0.5,3436.83,2.36,322112044,0.76,-2.13,0.4,False,0.0,2.87
20210312,未知,{'原因': '数据不足，需要60日数据'},0.5,3453.08,0.47,358027036,-1.4,-1.01,-1.16,False,0.0,2.87
20210315,未知,{'原因': '数据不足，需要60日数据'},0.5,3419.95,-0.96,367813294,0.69,0.45,-0.69,False,0.0,2.87
20210316,未知,{'原因': '数据不足，需要60日数据'},0.5,3446.73,0.78,316668746,-1.02,0.29,-0.87,False,0.0,2.87
20210317,未知,{'原因': '数据不足，需要60日数据'},0.5,3445.55,-0.03,280059817,-2.28,-0.11,-1.35,False,0.0,2.87
20210318,未知,{'原因': '数据不足，需要60日数据'},0.5,3463.07,0.51,284403891,-2.87,0.09,-1.05,False,0.0,2.87
20210319,未知,{'原因': '数据不足，需要60日数据'},0.5,3404.66,-1.69,309161715,0.4,2.34,2.14,False,0.0,2.52
20210322,未知,{'原因': '数据不足，需要60日数据'},0.5,3443.44,1.14,312559084,-0.24,1.15,0.86,False,0.0,2.52
20210323,未知,{'原因': '数据不足，需要60日数据'},0.5,3411.51,-0.93,326389409,1.32,2.0,1.8,False,0.0,2.52
20210324,未知,{'原因': '数据不足，需要60日数据'},0.5,3367.06,-1.3,317398697,2.22,3.43,2.91,False,0.0,2.52
20210325,未知,{'原因': '数据不足，需要60日数据'},0.5,3363.59,-0.1,270676096,3.05,2.59,3.29,False,0.0,2.52
20210326,未知,{'原因': '数据不足，需要60日数据'},0.5,3418.33,1.63,274614986,1.93,-0.16,0.67,False,0.0,2.52
20210329,未知,{'原因': '数据不足，需要60日数据'},0.5,3435.3,0.5,284824243,1.39,-1.13,0.21,False,0.0,2.52
20210330,未知,{'原因': '数据不足，需要60日数据'},0.5,3456.68,0.62,285423081,0.66,-1.16,0.01,False,0.0,2.52
20210331,未知,{'原因': '数据不足，需要60日数据'},0.5,3441.91,-0.43,283049262,1.18,-1.25,0.96,False,0.0,2.52
20210401,未知,{'原因': '数据不足，需要60日数据'},0.5,3466.33,0.71,275244296,-0.45,-1.15,-0.56,False,0.0,2.52
20210402,未知,{'原因': '数据不足，需要60日数据'},0.5,3484.39,0.52,262654874,-2.05,-0.2,-1.24,False,0.0,2.52
20210406,夏长,"{'日期': '20210406', '收盘价': np.float64(3482.97), '涨跌幅%': np.float64(-0.04), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.04), '大阴线': np.False_, '5日跌幅%': np.float64(1.39), '10日跌幅%': np.float64(1.15), '连续下跌': np.False_, '量能比': np.float64(0.77), '放量杀跌': np.False_, '价格与60日线%': np.float64(-1.01), '跌破60日线': np.True_, 'RSI': np.float64(55.21), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(1.39), '10日涨幅%': np.float64(1.15), '20日涨幅%': np.float64(1.8), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(0.48), '偏离20日线%': np.float64(1.61), '严重偏离均线': np.False_, '5日均量': 278239151, '20日均量': 311276511, '缩量上涨': np.False_, 'RSI': np.float64(55.21), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3542.3), '当前价格': np.float64(3482.97), '高点回撤%': np.float64(1.67), '强势股补跌': np.False_}, '判断逻辑': '震荡上行，疑似夏长', '置信度': 0.55}",0.55,3482.97,-0.04,234746670,-2.48,-0.29,-1.84,False,-0.29,2.48
20210407,夏长,"{'日期': '20210407', '收盘价': np.float64(3479.63), '涨跌幅%': np.float64(-0.1), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.1), '大阴线': np.False_, '5日跌幅%': np.float64(0.66), '10日跌幅%': np.float64(2.0), '连续下跌': np.False_, '量能比': np.float64(0.99), '放量杀跌': np.False_, '价格与60日线%': np.float64(-1.08), '跌破60日线': np.True_, 'RSI': np.float64(54.87), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(0.66), '10日涨幅%': np.float64(2.0), '20日涨幅%': np.float64(3.58), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(0.25), '偏离20日线%': np.float64(1.33), '严重偏离均线': np.False_, '5日均量': 268223636, '20日均量': 303661447, '缩量上涨': np.False_, 'RSI': np.float64(54.87), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3493.28), '当前价格': np.float64(3479.63), '高点回撤%': np.float64(0.39), '强势股补跌': np.False_}, '判断逻辑': '震荡上行，疑似夏长', '置信度': 0.55}",0.55,3479.63,-0.1,295786977,-1.81,-0.19,-1.48,False,-0.19,2.47
20210408,夏长,"{'日期': '20210408', '收盘价': np.float64(3482.55), '涨跌幅%': np.float64(0.08), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(-0.08), '大阴线': np.False_, '5日跌幅%': np.float64(1.18), '10日跌幅%': np.float64(3.43), '连续下跌': np.False_, '量能比': np.float64(1.11), '放量杀跌': np.False_, '价格与60日线%': np.float64(-0.96), '跌破60日线': np.True_, 'RSI': np.float64(52.91), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(1.18), '10日涨幅%': np.float64(3.43), '20日涨幅%': np.float64(3.72), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(0.1), '偏离20日线%': np.float64(1.23), '严重偏离均线': np.False_, '5日均量': 270296415, '20日均量': 298068169, '缩量上涨': np.False_, 'RSI': np.float64(52.91), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3493.28), '当前价格': np.float64(3482.55), '高点回撤%': np.float64(0.31), '强势股补跌': np.False_}, '判断逻辑': '震荡上行，疑似夏长', '置信度': 0.55}",0.55,3482.55,0.08,331755328,-2.4,-0.5,-1.17,False,-0.5,2.47
20210409,夏长,"{'日期': '20210409', '收盘价': np.float64(3450.68), '涨跌幅%': np.float64(-0.92), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.92), '大阴线': np.False_, '5日跌幅%': np.float64(-0.45), '10日跌幅%': np.float64(2.59), '连续下跌': np.False_, '量能比': np.float64(0.94), '放量杀跌': np.False_, '价格与60日线%': np.float64(-1.81), '跌破60日线': np.True_, 'RSI': np.float64(57.46), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-0.45), '10日涨幅%': np.float64(2.59), '20日涨幅%': np.float64(0.4), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-0.73), '偏离20日线%': np.float64(0.29), '严重偏离均线': np.False_, '5日均量': 280037629, '20日均量': 299668477, '缩量上涨': np.False_, 'RSI': np.float64(57.46), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3495.91), '当前价格': np.float64(3450.68), '高点回撤%': np.float64(1.29), '强势股补跌': np.False_}, '判断逻辑': '震荡上行，疑似夏长', '置信度': 0.55}",0.55,3450.68,-0.92,280085197,-0.7,0.68,0.35,True,0.68,1.69
20210412,冬藏,"{'日期': '20210412', '收盘价': np.float64(3412.95), '涨跌幅%': np.float64(-1.09), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(1.09), '大阴线': np.False_, '5日跌幅%': np.float64(-2.05), '10日跌幅%': np.float64(-0.16), '连续下跌': np.False_, '量能比': np.float64(1.05), '放量杀跌': np.False_, '价格与60日线%': np.float64(-2.81), '跌破60日线': np.True_, 'RSI': np.float64(45.04), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-2.05), '10日涨幅%': np.float64(-0.16), '20日涨幅%': np.float64(-1.16), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-1.41), '偏离20日线%': np.float64(-0.75), '严重偏离均线': np.False_, '5日均量': 281005809, '20日均量': 297567134, '缩量上涨': np.False_, 'RSI': np.float64(45.04), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3495.91), '当前价格': np.float64(3412.95), '高点回撤%': np.float64(2.37), '强势股补跌': np.False_}, '判断逻辑': '弱势震荡，疑似冬藏', '置信度': 0.55}",0.55,3412.95,-1.09,309577239,1.89,0.83,0.49,True,0.0,1.69
20210413,冬藏,"{'日期': '20210413', '收盘价': np.float64(3396.47), '涨跌幅%': np.float64(-0.48), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.48), '大阴线': np.False_, '5日跌幅%': np.float64(-2.48), '10日跌幅%': np.float64(-1.13), '连续下跌': np.False_, '量能比': np.float64(0.93), '放量杀跌': np.False_, '价格与60日线%': np.float64(-3.22), '跌破60日线': np.True_, 'RSI': np.float64(47.42), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-2.48), '10日涨幅%': np.float64(-1.13), '20日涨幅%': np.float64(-0.69), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-1.39), '偏离20日线%': np.float64(-1.2), '严重偏离均线': np.False_, '5日均量': 290390282, '20日均量': 295144645, '缩量上涨': np.False_, 'RSI': np.float64(47.42), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3495.91), '当前价格': np.float64(3396.47), '高点回撤%': np.float64(2.84), '强势股补跌': np.False_}, '判断逻辑': '弱势震荡，疑似冬藏', '置信度': 0.55}",0.55,3396.47,-0.48,270626053,2.25,1.36,2.76,True,0.0,1.69
20210414,冬藏,"{'日期': '20210414', '收盘价': np.float64(3416.72), '涨跌幅%': np.float64(0.6), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(-0.6), '大阴线': np.False_, '5日跌幅%': np.float64(-1.81), '10日跌幅%': np.float64(-1.16), '连续下跌': np.False_, '量能比': np.float64(0.82), '放量杀跌': np.False_, '价格与60日线%': np.float64(-2.55), '跌破60日线': np.True_, 'RSI': np.float64(59.27), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-1.81), '10日涨幅%': np.float64(-1.16), '20日涨幅%': np.float64(-0.87), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-0.44), '偏离20日线%': np.float64(-0.57), '严重偏离均线': np.False_, '5日均量': 297566158, '20日均量': 290285283, '缩量上涨': np.False_, 'RSI': np.float64(59.27), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3495.91), '当前价格': np.float64(3416.72), '高点回撤%': np.float64(2.27), '强势股补跌': np.False_}, '判断逻辑': '弱势震荡，疑似冬藏', '置信度': 0.55}",0.55,3416.72,0.6,233242327,1.65,1.18,2.95,True,0.0,1.69
20210415,冬藏,"{'日期': '20210415', '收盘价': np.float64(3398.99), '涨跌幅%': np.float64(-0.52), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.52), '大阴线': np.False_, '5日跌幅%': np.float64(-2.4), '10日跌幅%': np.float64(-1.25), '连续下跌': np.False_, '量能比': np.float64(0.82), '放量杀跌': np.False_, '价格与60日线%': np.float64(-2.97), '跌破60日线': np.True_, 'RSI': np.float64(56.27), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-2.4), '10日涨幅%': np.float64(-1.25), '20日涨幅%': np.float64(-1.35), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-0.47), '偏离20日线%': np.float64(-1.02), '严重偏离均线': np.False_, '5日均量': 285057228, '20日均量': 286113962, '缩量上涨': np.False_, 'RSI': np.float64(56.27), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3495.91), '当前价格': np.float64(3398.99), '高点回撤%': np.float64(2.77), '强势股补跌': np.False_}, '判断逻辑': '弱势震荡，疑似冬藏', '置信度': 0.55}",0.55,3398.99,-0.52,234005053,1.95,2.23,3.83,True,0.0,1.69
20210416,冬藏,"{'日期': '20210416', '收盘价': np.float64(3426.62), '涨跌幅%': np.float64(0.81), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(-0.81), '大阴线': np.False_, '5日跌幅%': np.float64(-0.7), '10日跌幅%': np.float64(-1.15), '连续下跌': np.False_, '量能比': np.float64(0.92), '放量杀跌': np.False_, '价格与60日线%': np.float64(-2.11), '跌破60日线': np.True_, 'RSI': np.float64(51.63), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-0.7), '10日涨幅%': np.float64(-1.15), '20日涨幅%': np.float64(-1.05), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(0.48), '偏离20日线%': np.float64(-0.16), '严重偏离均线': np.False_, '5日均量': 265507173, '20日均量': 283811223, '缩量上涨': np.False_, 'RSI': np.float64(51.63), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3495.91), '当前价格': np.float64(3426.62), '高点回撤%': np.float64(1.98), '强势股补跌': np.False_}, '判断逻辑': '弱势震荡，疑似冬藏', '置信度': 0.55}",0.55,3426.62,0.81,258579671,1.39,0.59,2.46,True,0.0,1.69
20210419,夏长,"{'日期': '20210419', '收盘价': np.float64(3477.55), '涨跌幅%': np.float64(1.49), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(-1.49), '大阴线': np.False_, '5日跌幅%': np.float64(1.89), '10日跌幅%': np.float64(-0.2), '连续下跌': np.False_, '量能比': np.float64(1.07), '放量杀跌': np.False_, '价格与60日线%': np.float64(-0.62), '跌破60日线': np.True_, 'RSI': np.float64(57.31), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(1.89), '10日涨幅%': np.float64(-0.2), '20日涨幅%': np.float64(2.14), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(1.59), '偏离20日线%': np.float64(1.22), '严重偏离均线': np.False_, '5日均量': 261206068, '20日均量': 282520012, '缩量上涨': np.False_, 'RSI': np.float64(57.31), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3495.91), '当前价格': np.float64(3477.55), '高点回撤%': np.float64(0.53), '强势股补跌': np.False_}, '判断逻辑': '震荡上行，疑似夏长', '置信度': 0.55}",0.55,3477.55,1.49,302735818,-1.05,-1.04,0.85,False,-1.04,1.69
20210420,夏长,"{'日期': '20210420', '收盘价': np.float64(3472.94), '涨跌幅%': np.float64(-0.13), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.13), '大阴线': np.False_, '5日跌幅%': np.float64(2.25), '10日跌幅%': np.float64(-0.29), '连续下跌': np.False_, '量能比': np.float64(1.02), '放量杀跌': np.False_, '价格与60日线%': np.float64(-0.69), '跌破60日线': np.True_, 'RSI': np.float64(52.99), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(2.25), '10日涨幅%': np.float64(-0.29), '20日涨幅%': np.float64(0.86), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(1.0), '偏离20日线%': np.float64(1.04), '严重偏离均线': np.False_, '5日均量': 259837784, '20日均量': 282198718, '缩量上涨': np.False_, 'RSI': np.float64(52.99), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3495.91), '当前价格': np.float64(3472.94), '高点回撤%': np.float64(0.66), '强势股补跌': np.False_}, '判断逻辑': '震荡上行，疑似夏长', '置信度': 0.55}",0.55,3472.94,-0.13,285300083,-0.87,-1.56,0.39,False,-1.56,1.61
20210421,夏长,"{'日期': '20210421', '收盘价': np.float64(3472.93), '涨跌幅%': np.float64(-0.0), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.0), '大阴线': np.False_, '5日跌幅%': np.float64(1.65), '10日跌幅%': np.float64(-0.19), '连续下跌': np.False_, '量能比': np.float64(0.92), '放量杀跌': np.False_, '价格与60日线%': np.float64(-0.65), '跌破60日线': np.True_, 'RSI': np.float64(56.03), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(1.65), '10日涨幅%': np.float64(-0.19), '20日涨幅%': np.float64(1.8), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(0.67), '偏离20日线%': np.float64(0.95), '严重偏离均线': np.False_, '5日均量': 262772590, '20日均量': 280835768, '缩量上涨': np.False_, 'RSI': np.float64(56.03), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3495.91), '当前价格': np.float64(3472.93), '高点回撤%': np.float64(0.66), '强势股补跌': np.False_}, '判断逻辑': '震荡上行，疑似夏长', '置信度': 0.55}",0.55,3472.93,-0.0,253777859,-0.46,-1.29,0.7,False,-1.29,1.61
20210422,夏长,"{'日期': '20210422', '收盘价': np.float64(3465.11), '涨跌幅%': np.float64(-0.23), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.23), '大阴线': np.False_, '5日跌幅%': np.float64(1.95), '10日跌幅%': np.float64(-0.5), '连续下跌': np.False_, '量能比': np.float64(0.92), '放量杀跌': np.False_, '价格与60日线%': np.float64(-0.81), '跌破60日线': np.True_, 'RSI': np.float64(49.75), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(1.95), '10日涨幅%': np.float64(-0.5), '20日涨幅%': np.float64(2.91), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(0.06), '偏离20日线%': np.float64(0.58), '严重偏离均线': np.False_, '5日均量': 266879696, '20日均量': 277205190, '缩量上涨': np.False_, 'RSI': np.float64(49.75), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3495.91), '当前价格': np.float64(3465.11), '高点回撤%': np.float64(0.88), '强势股补跌': np.False_}, '判断逻辑': '震荡上行，疑似夏长', '置信度': 0.55}",0.55,3465.11,-0.23,251114511,0.28,-0.67,3.35,False,-0.67,1.61
20210423,夏长,"{'日期': '20210423', '收盘价': np.float64(3474.17), '涨跌幅%': np.float64(0.26), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(-0.26), '大阴线': np.False_, '5日跌幅%': np.float64(1.39), '10日跌幅%': np.float64(0.68), '连续下跌': np.False_, '量能比': np.float64(0.91), '放量杀跌': np.False_, '价格与60日线%': np.float64(-0.48), '跌破60日线': np.True_, 'RSI': np.float64(47.8), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(1.39), '10日涨幅%': np.float64(0.68), '20日涨幅%': np.float64(3.29), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(0.05), '偏离20日线%': np.float64(0.68), '严重偏离均线': np.False_, '5日均量': 270301588, '20日均量': 273890981, '缩量上涨': np.False_, 'RSI': np.float64(47.8), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3495.91), '当前价格': np.float64(3474.17), '高点回撤%': np.float64(0.62), '强势股补跌': np.False_}, '判断逻辑': '震荡上行，疑似夏长', '置信度': 0.55}",0.55,3474.17,0.26,249360433,-0.79,-0.33,3.43,False,-0.33,1.61
20210426,冬藏,"{'日期': '20210426', '收盘价': np.float64(3441.17), '涨跌幅%': np.float64(-0.95), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.95), '大阴线': np.False_, '5日跌幅%': np.float64(-1.05), '10日跌幅%': np.float64(0.83), '连续下跌': np.False_, '量能比': np.float64(1.01), '放量杀跌': np.False_, '价格与60日线%': np.float64(-1.35), '跌破60日线': np.True_, 'RSI': np.float64(42.06), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-1.05), '10日涨幅%': np.float64(0.83), '20日涨幅%': np.float64(0.67), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-0.7), '偏离20日线%': np.float64(-0.31), '严重偏离均线': np.False_, '5日均量': 268457740, '20日均量': 272825198, '缩量上涨': np.False_, 'RSI': np.float64(42.06), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3495.91), '当前价格': np.float64(3441.17), '高点回撤%': np.float64(1.57), '强势股补跌': np.False_}, '判断逻辑': '弱势震荡，疑似冬藏', '置信度': 0.55}",0.55,3441.17,-0.95,276970770,0.0,-0.34,4.87,True,0.0,1.61
